date,code,hs2,imports,exports,commodity,total
2026-05,PE,48,9570.0,4129997.0,Paper & paperboard,4139567.0
2026-05,YT,03,4135339.0,0.0,Fish & seafood,4135339.0
2026-05,ZZ,25,0.0,4118424.0,"Salt, sulphur, stone, cement",4118424.0
2026-05,NL,25,2657700.0,1428726.0,"Salt, sulphur, stone, cement",4086426.0
2026-05,BC,54,4073281.0,1397.0,Man-made filaments,4074678.0
2026-05,ZZ,69,0.0,4072069.0,Ceramic products,4072069.0
2026-05,NS,02,0.0,4029315.0,Meat & offal,4029315.0
2026-05,ZZ,68,0.0,4022985.0,Stone & cement articles,4022985.0
2026-05,MB,42,3513779.0,484017.0,Leather goods,3997796.0
2026-05,ON,53,3463143.0,456575.0,Vegetable textile fibres,3919718.0
2026-05,NB,68,3131481.0,779349.0,Stone & cement articles,3910830.0
2026-05,SK,35,3861581.0,0.0,Protein substances,3861581.0
2026-05,NB,76,2435300.0,1362394.0,Aluminium,3797694.0
2026-05,NS,20,1429211.0,2322596.0,Prepared vegetables,3751807.0
2026-05,AB,59,1870363.0,1844306.0,Coated textiles,3714669.0
2026-05,QC,52,3484156.0,216626.0,Cotton,3700782.0
2026-05,SK,02,3228586.0,466904.0,Meat & offal,3695490.0
2026-05,NB,25,1337872.0,2333327.0,"Salt, sulphur, stone, cement",3671199.0
2026-05,NB,38,3027099.0,626136.0,Misc chemical products,3653235.0
2026-05,ZZ,65,0.0,3611514.0,Headgear,3611514.0
2026-05,NS,74,1031338.0,2574152.0,Copper,3605490.0
2026-05,ZZ,54,0.0,3569464.0,Man-made filaments,3569464.0
2026-05,SK,22,3500588.0,57030.0,Beverages & spirits,3557618.0
2026-05,QC,24,3541025.0,9263.0,Tobacco,3550288.0
2026-05,BC,13,3388634.0,141997.0,Resins & gums,3530631.0
2026-05,SK,30,3147673.0,370007.0,Pharmaceuticals,3517680.0
2026-05,SK,49,3438062.0,4771.0,Printed books & media,3442833.0
2026-05,AB,13,2861520.0,501417.0,Resins & gums,3362937.0
2026-05,NB,32,3320240.0,42243.0,Tanning & dye extracts,3362483.0
2026-05,BC,66,3328345.0,22532.0,Umbrellas,3350877.0
2026-05,NB,34,1731400.0,1611186.0,Soap & cleaning products,3342586.0
2026-05,AB,64,3200025.0,138121.0,Footwear,3338146.0
2026-05,AB,26,63686.0,3199922.0,"Ores, slag & ash",3263608.0
2026-05,NB,12,447273.0,2804216.0,Oil seeds,3251489.0
2026-05,QC,92,2234534.0,997970.0,Musical instruments,3232504.0
2026-05,MB,71,2071083.0,1131624.0,Precious metals & stones,3202707.0
2026-05,ZZ,19,0.0,3155945.0,Prepared cereals,3155945.0
2026-05,AB,36,2441864.0,707897.0,Explosives,3149761.0
2026-05,NB,11,1360786.0,1774623.0,Milling products,3135409.0
2026-05,AB,65,3026212.0,90573.0,Headgear,3116785.0
2026-05,NS,59,581330.0,2510645.0,Coated textiles,3091975.0
2026-05,MB,75,3053783.0,20000.0,Nickel,3073783.0
2026-05,BC,67,2974014.0,27599.0,Feathers & artificial flowers,3001613.0
2026-05,ZZ,56,0.0,2959400.0,Wadding & felt,2959400.0
2026-05,MB,81,2940620.0,3115.0,Other base metals,2943735.0
2026-05,ZZ,93,0.0,2914327.0,Arms & ammunition,2914327.0
2026-05,NS,54,2871539.0,2799.0,Man-made filaments,2874338.0
2026-05,MB,64,2843582.0,10333.0,Footwear,2853915.0
2026-05,AB,91,2714991.0,107642.0,Clocks & watches,2822633.0
2026-05,NL,44,707.0,2750047.0,Wood & wood articles,2750754.0
2026-05,MB,26,2677303.0,49747.0,"Ores, slag & ash",2727050.0
2026-05,ZZ,97,0.0,2726122.0,Works of art,2726122.0
2026-05,ZZ,12,0.0,2717194.0,Oil seeds,2717194.0
2026-05,AB,06,1812995.0,903002.0,Live trees & plants,2715997.0
2026-05,NB,83,1779833.0,933355.0,Miscellaneous metal articles,2713188.0
2026-05,QC,66,2654541.0,39476.0,Umbrellas,2694017.0
2026-05,ZZ,10,0.0,2692708.0,Cereals,2692708.0
2026-05,ZZ,59,0.0,2683130.0,Coated textiles,2683130.0
2026-05,NS,29,2416206.0,252609.0,Organic chemicals,2668815.0
2026-05,MB,59,2627875.0,23089.0,Coated textiles,2650964.0
2026-05,YT,88,2547335.0,100178.0,Aircraft & spacecraft,2647513.0
2026-05,BC,75,2607449.0,26281.0,Nickel,2633730.0
2026-05,ON,46,2607744.0,7887.0,Basketware,2615631.0
2026-05,ZZ,60,0.0,2593678.0,Knitted fabrics,2593678.0
2026-05,MB,09,2517431.0,75922.0,"Coffee, tea & spices",2593353.0
2026-05,SK,56,2582741.0,0.0,Wadding & felt,2582741.0
2026-05,MB,58,725888.0,1837581.0,Special woven fabrics,2563469.0
2026-05,NB,88,2106068.0,450927.0,Aircraft & spacecraft,2556995.0
2026-05,NS,35,790207.0,1747959.0,Protein substances,2538166.0
2026-05,MB,69,2437194.0,50.0,Ceramic products,2437244.0
2026-05,ZZ,41,0.0,2378698.0,Raw hides & skins,2378698.0
2026-05,MB,65,2357074.0,7641.0,Headgear,2364715.0
2026-05,SK,18,2360583.0,0.0,Cocoa & cocoa products,2360583.0
2026-05,MB,93,2041612.0,300188.0,Arms & ammunition,2341800.0
2026-05,NS,12,63050.0,2272856.0,Oil seeds,2335906.0
2026-05,MB,17,1987955.0,309689.0,Sugars,2297644.0
2026-05,SK,63,2252239.0,1412.0,Other made-up textiles,2253651.0
2026-05,BC,52,2236073.0,5945.0,Cotton,2242018.0
2026-05,SK,81,628893.0,1573492.0,Other base metals,2202385.0
2026-05,AB,54,2157802.0,43178.0,Man-made filaments,2200980.0
2026-05,NS,07,112772.0,2056169.0,Vegetables,2168941.0
2026-05,BC,24,2156209.0,0.0,Tobacco,2156209.0
2026-05,SK,69,2134945.0,4220.0,Ceramic products,2139165.0
2026-05,SK,17,1842953.0,272296.0,Sugars,2115249.0
2026-05,QC,43,957324.0,1152015.0,Furskins,2109339.0
2026-05,BC,60,2060103.0,5097.0,Knitted fabrics,2065200.0
2026-05,ZZ,13,0.0,2033416.0,Resins & gums,2033416.0
2026-05,NB,30,2021939.0,10348.0,Pharmaceuticals,2032287.0
2026-05,SK,54,1924934.0,91821.0,Man-made filaments,2016755.0
2026-05,PE,35,0.0,1980093.0,Protein substances,1980093.0
2026-05,ZZ,57,0.0,1957532.0,Carpets,1957532.0
2026-05,SK,64,1954322.0,403.0,Footwear,1954725.0
2026-05,NB,70,1352413.0,585714.0,Glass,1938127.0
2026-05,NL,16,0.0,1922141.0,Prepared meat & fish,1922141.0
2026-05,MB,60,1901966.0,1318.0,Knitted fabrics,1903284.0
2026-05,SK,06,1818701.0,20462.0,Live trees & plants,1839163.0
2026-05,MB,36,1821999.0,0.0,Explosives,1821999.0
2026-05,YT,84,1533335.0,271223.0,Machinery & mechanical appliances,1804558.0
2026-05,MB,13,716013.0,1078570.0,Resins & gums,1794583.0
2026-05,NS,23,819689.0,964446.0,Food industry residues,1784135.0
2026-05,QC,67,1074066.0,701851.0,Feathers & artificial flowers,1775917.0
2026-05,SK,74,1533316.0,195879.0,Copper,1729195.0
2026-05,PE,99,0.0,1712825.0,Confidential / low-value (CA),1712825.0
2026-05,MB,47,900641.0,808218.0,Wood pulp,1708859.0
2026-05,MB,18,1684472.0,12991.0,Cocoa & cocoa products,1697463.0
2026-05,ON,14,1275790.0,371530.0,Vegetable materials,1647320.0
2026-05,QC,53,1626764.0,7744.0,Vegetable textile fibres,1634508.0
2026-05,MB,54,1578149.0,51677.0,Man-made filaments,1629826.0
2026-05,NB,63,1266436.0,345085.0,Other made-up textiles,1611521.0
2026-05,NB,29,802218.0,797577.0,Organic chemicals,1599795.0
2026-05,ON,45,1531976.0,47254.0,Cork,1579230.0
2026-05,SK,62,1559422.0,10101.0,Woven apparel,1569523.0
2026-05,NS,69,1567443.0,86.0,Ceramic products,1567529.0
2026-05,NS,68,608107.0,956704.0,Stone & cement articles,1564811.0
2026-05,AB,97,849225.0,692791.0,Works of art,1542016.0
2026-05,NB,92,5137.0,1521302.0,Musical instruments,1526439.0
2026-05,ZZ,02,0.0,1520609.0,Meat & offal,1520609.0
2026-05,ZZ,22,0.0,1510141.0,Beverages & spirits,1510141.0
2026-05,NS,47,769336.0,738515.0,Wood pulp,1507851.0
2026-05,NS,83,183118.0,1314881.0,Miscellaneous metal articles,1497999.0
2026-05,NS,63,531536.0,943890.0,Other made-up textiles,1475426.0
2026-05,ZZ,04,0.0,1449951.0,Dairy products,1449951.0
2026-05,SK,96,1413627.0,0.0,Miscellaneous manufactures,1413627.0
2026-05,PE,34,0.0,1377788.0,Soap & cleaning products,1377788.0
2026-05,NB,35,1348113.0,23569.0,Protein substances,1371682.0
2026-05,NB,95,1348759.0,9865.0,Toys & sports equipment,1358624.0
2026-05,ZZ,24,0.0,1351613.0,Tobacco,1351613.0
2026-05,SK,09,1055135.0,234877.0,"Coffee, tea & spices",1290012.0
2026-05,NL,85,721986.0,546778.0,Electrical equipment,1268764.0
2026-05,MB,55,1258211.0,0.0,Man-made staple fibres,1258211.0
2026-05,BC,55,1204542.0,52510.0,Man-made staple fibres,1257052.0
2026-05,SK,13,1175361.0,27309.0,Resins & gums,1202670.0
2026-05,ZZ,58,0.0,1183578.0,Special woven fabrics,1183578.0
2026-05,ZZ,47,0.0,1171809.0,Wood pulp,1171809.0
2026-05,NB,72,868137.0,296967.0,Iron & steel,1165104.0
2026-05,BC,46,1148048.0,16389.0,Basketware,1164437.0
2026-05,NL,89,1103000.0,56910.0,Ships & boats,1159910.0
2026-05,NS,28,1150402.0,4238.0,Inorganic chemicals,1154640.0
2026-05,NL,61,3873.0,1147643.0,Knitted apparel,1151516.0
2026-05,SK,36,1148477.0,0.0,Explosives,1148477.0
2026-05,NB,62,1115137.0,3877.0,Woven apparel,1119014.0
2026-05,SK,60,1099046.0,0.0,Knitted fabrics,1099046.0
2026-05,NS,86,1086081.0,0.0,Railway equipment,1086081.0
2026-05,PE,87,0.0,1085119.0,Vehicles,1085119.0
2026-05,NB,74,1072760.0,3296.0,Copper,1076056.0
2026-05,NB,33,1011343.0,60568.0,Cosmetics & perfumes,1071911.0
2026-05,PE,23,0.0,1068418.0,Food industry residues,1068418.0
2026-05,PE,30,8199.0,1054797.0,Pharmaceuticals,1062996.0
2026-05,SK,75,1044019.0,13882.0,Nickel,1057901.0
2026-05,NS,70,986034.0,70112.0,Glass,1056146.0
2026-05,YT,87,1003721.0,0.0,Vehicles,1003721.0
2026-05,BC,58,980731.0,18534.0,Special woven fabrics,999265.0
2026-05,SK,59,978650.0,19908.0,Coated textiles,998558.0
2026-05,NB,21,628739.0,334666.0,Misc food preparations,963405.0
2026-05,BC,45,946054.0,0.0,Cork,946054.0
2026-05,NB,18,792261.0,141147.0,Cocoa & cocoa products,933408.0
2026-05,NS,95,238317.0,684643.0,Toys & sports equipment,922960.0
2026-05,SK,61,917465.0,4237.0,Knitted apparel,921702.0
2026-05,NT,71,0.0,912130.0,Precious metals & stones,912130.0
2026-05,PE,06,0.0,873072.0,Live trees & plants,873072.0
2026-05,NL,88,6921.0,854095.0,Aircraft & spacecraft,861016.0
2026-05,PE,15,0.0,853005.0,Animal/veg fats & oils,853005.0
2026-05,NB,05,608759.0,242781.0,Other animal products,851540.0
2026-05,BC,53,812012.0,34421.0,Vegetable textile fibres,846433.0
2026-05,BC,14,832590.0,0.0,Vegetable materials,832590.0
2026-05,ZZ,92,0.0,813218.0,Musical instruments,813218.0
2026-05,AB,58,692263.0,120864.0,Special woven fabrics,813127.0
2026-05,ZZ,52,0.0,805014.0,Cotton,805014.0
2026-05,NB,82,583451.0,214423.0,Tools & cutlery,797874.0
2026-05,MB,41,590369.0,182592.0,Raw hides & skins,772961.0
2026-05,SK,05,649913.0,116272.0,Other animal products,766185.0
2026-05,NB,59,738784.0,22620.0,Coated textiles,761404.0
2026-05,SK,03,755547.0,0.0,Fish & seafood,755547.0
2026-05,NL,87,138492.0,599496.0,Vehicles,737988.0
2026-05,NB,49,531967.0,194135.0,Printed books & media,726102.0
2026-05,MB,66,69254.0,655887.0,Umbrellas,725141.0
2026-05,QC,46,703561.0,0.0,Basketware,703561.0
2026-05,NS,34,135491.0,552106.0,Soap & cleaning products,687597.0
2026-05,SK,57,687438.0,0.0,Carpets,687438.0
2026-05,ZZ,55,0.0,663765.0,Man-made staple fibres,663765.0
2026-05,PE,73,585179.0,76219.0,Articles of iron & steel,661398.0
2026-05,ZZ,43,0.0,654901.0,Furskins,654901.0
2026-05,NL,76,38450.0,609243.0,Aluminium,647693.0
2026-05,AB,66,638267.0,0.0,Umbrellas,638267.0
2026-05,AB,67,586476.0,44657.0,Feathers & artificial flowers,631133.0
2026-05,YT,71,0.0,617087.0,Precious metals & stones,617087.0
2026-05,NB,10,598715.0,588.0,Cereals,599303.0
2026-05,NS,09,587869.0,1153.0,"Coffee, tea & spices",589022.0
2026-05,ZZ,45,0.0,585478.0,Cork,585478.0
2026-05,ZZ,11,0.0,582769.0,Milling products,582769.0
2026-05,NB,61,553604.0,8659.0,Knitted apparel,562263.0
2026-05,AB,24,533783.0,22332.0,Tobacco,556115.0
2026-05,SK,93,541157.0,0.0,Arms & ammunition,541157.0
2026-05,NB,98,102812.0,436156.0,Special transactions (CA),538968.0
2026-05,YT,82,0.0,537913.0,Tools & cutlery,537913.0
2026-05,NS,17,263665.0,268298.0,Sugars,531963.0
2026-05,NS,32,5638.0,525248.0,Tanning & dye extracts,530886.0
2026-05,AB,53,523717.0,5880.0,Vegetable textile fibres,529597.0
2026-05,PE,85,16610.0,510619.0,Electrical equipment,527229.0
2026-05,NL,94,231488.0,289804.0,Furniture,521292.0
2026-05,NB,54,517846.0,1432.0,Man-made filaments,519278.0
2026-05,MB,91,512465.0,0.0,Clocks & watches,512465.0
2026-05,MB,79,313853.0,190606.0,Zinc,504459.0
2026-05,NS,64,494774.0,1518.0,Footwear,496292.0
2026-05,NB,57,490541.0,870.0,Carpets,491411.0
2026-05,MB,52,415987.0,72096.0,Cotton,488083.0
2026-05,BC,51,390007.0,92342.0,Wool,482349.0
2026-05,NS,91,462.0,477485.0,Clocks & watches,477947.0
2026-05,PE,02,0.0,468622.0,Meat & offal,468622.0
2026-05,PE,39,65441.0,401909.0,Plastics,467350.0
2026-05,SK,92,188825.0,268624.0,Musical instruments,457449.0
2026-05,NS,60,335029.0,118679.0,Knitted fabrics,453708.0
2026-05,MB,53,366117.0,81939.0,Vegetable textile fibres,448056.0
2026-05,NL,39,410735.0,36547.0,Plastics,447282.0
2026-05,MB,43,33325.0,406398.0,Furskins,439723.0
2026-05,NS,92,0.0,438581.0,Musical instruments,438581.0
2026-05,NS,01,0.0,433695.0,Live animals,433695.0
2026-05,ZZ,06,0.0,430773.0,Live trees & plants,430773.0
2026-05,MB,46,142304.0,287370.0,Basketware,429674.0
2026-05,ZZ,05,0.0,425145.0,Other animal products,425145.0
2026-05,ON,50,409410.0,14514.0,Silk,423924.0
2026-05,NB,04,378807.0,32818.0,Dairy products,411625.0
2026-05,PE,90,28247.0,374449.0,Optical & medical instruments,402696.0
2026-05,NS,36,401665.0,0.0,Explosives,401665.0
2026-05,NS,82,385964.0,8743.0,Tools & cutlery,394707.0
2026-05,AB,55,386155.0,4265.0,Man-made staple fibres,390420.0
2026-05,QC,37,377480.0,12865.0,Photographic goods,390345.0
2026-05,AB,92,386824.0,2999.0,Musical instruments,389823.0
2026-05,NB,69,381773.0,4262.0,Ceramic products,386035.0
2026-05,NS,65,41204.0,342133.0,Headgear,383337.0
2026-05,ZZ,23,0.0,382631.0,Food industry residues,382631.0
2026-05,MB,92,318868.0,55170.0,Musical instruments,374038.0
2026-05,MB,37,368980.0,0.0,Photographic goods,368980.0
2026-05,NL,23,0.0,368117.0,Food industry residues,368117.0
2026-05,NS,98,23181.0,338454.0,Special transactions (CA),361635.0
2026-05,SK,42,341652.0,14217.0,Leather goods,355869.0
2026-05,BC,41,251336.0,74163.0,Raw hides & skins,325499.0
2026-05,NS,10,321215.0,701.0,Cereals,321916.0
2026-05,NS,97,307989.0,13580.0,Works of art,321569.0
2026-05,NS,71,39988.0,278813.0,Precious metals & stones,318801.0
2026-05,QC,45,317948.0,0.0,Cork,317948.0
2026-05,NL,56,312232.0,3958.0,Wadding & felt,316190.0
2026-05,NS,93,316009.0,0.0,Arms & ammunition,316009.0
2026-05,YT,39,71.0,311062.0,Plastics,311133.0
2026-05,AB,46,290567.0,0.0,Basketware,290567.0
2026-05,PE,76,0.0,283598.0,Aluminium,283598.0
2026-05,NS,13,266062.0,15000.0,Resins & gums,281062.0
2026-05,NS,81,5927.0,274647.0,Other base metals,280574.0
2026-05,NS,18,274155.0,5411.0,Cocoa & cocoa products,279566.0
2026-05,BC,37,279423.0,0.0,Photographic goods,279423.0
2026-05,ZZ,53,0.0,271713.0,Vegetable textile fibres,271713.0
2026-05,PE,11,0.0,268548.0,Milling products,268548.0
2026-05,QC,14,246078.0,22073.0,Vegetable materials,268151.0
2026-05,ZZ,26,0.0,263901.0,"Ores, slag & ash",263901.0
2026-05,ZZ,51,0.0,260550.0,Wool,260550.0
2026-05,NB,01,108109.0,146915.0,Live animals,255024.0
2026-05,PE,89,0.0,253900.0,Ships & boats,253900.0
2026-05,AB,52,250253.0,561.0,Cotton,250814.0
2026-05,NL,43,0.0,249115.0,Furskins,249115.0
2026-05,ZZ,37,0.0,243823.0,Photographic goods,243823.0
2026-05,NB,65,238519.0,2769.0,Headgear,241288.0
2026-05,MB,97,155354.0,85568.0,Works of art,240922.0
2026-05,PE,28,238240.0,0.0,Inorganic chemicals,238240.0
2026-05,NB,86,214934.0,22643.0,Railway equipment,237577.0
2026-05,BC,43,150546.0,81918.0,Furskins,232464.0
2026-05,NL,40,224305.0,7470.0,Rubber,231775.0
2026-05,ZZ,79,0.0,230824.0,Zinc,230824.0
2026-05,NB,80,221177.0,7866.0,Tin,229043.0
2026-05,NS,06,71538.0,144624.0,Live trees & plants,216162.0
2026-05,AB,37,139783.0,75898.0,Photographic goods,215681.0
2026-05,ZZ,67,0.0,203077.0,Feathers & artificial flowers,203077.0
2026-05,NS,42,176598.0,25981.0,Leather goods,202579.0
2026-05,SK,65,200305.0,2203.0,Headgear,202508.0
2026-05,NL,82,197031.0,4709.0,Tools & cutlery,201740.0
2026-05,NL,12,0.0,200000.0,Oil seeds,200000.0
2026-05,NS,78,0.0,195515.0,Lead,195515.0
2026-05,SK,26,154260.0,40255.0,"Ores, slag & ash",194515.0
2026-05,NL,38,173235.0,0.0,Misc chemical products,173235.0
2026-05,NL,30,0.0,167831.0,Pharmaceuticals,167831.0
2026-05,SK,55,164048.0,0.0,Man-made staple fibres,164048.0
2026-05,BC,80,155184.0,7446.0,Tin,162630.0
2026-05,MB,24,161579.0,0.0,Tobacco,161579.0
2026-05,PE,04,0.0,158558.0,Dairy products,158558.0
2026-05,ZZ,66,0.0,157905.0,Umbrellas,157905.0
2026-05,NL,19,156027.0,267.0,Prepared cereals,156294.0
2026-05,SK,97,3056.0,146273.0,Works of art,149329.0
2026-05,NB,02,0.0,148263.0,Meat & offal,148263.0
2026-05,NB,93,146982.0,0.0,Arms & ammunition,146982.0
2026-05,NB,42,130427.0,15853.0,Leather goods,146280.0
2026-05,QC,50,142672.0,486.0,Silk,143158.0
2026-05,SK,71,133268.0,9890.0,Precious metals & stones,143158.0
2026-05,AB,45,129633.0,326.0,Cork,129959.0
2026-05,NS,11,40122.0,83353.0,Milling products,123475.0
2026-05,SK,98,15968.0,106381.0,Special transactions (CA),122349.0
2026-05,NS,49,67914.0,49185.0,Printed books & media,117099.0
2026-05,NL,32,93173.0,21785.0,Tanning & dye extracts,114958.0
2026-05,NL,63,111548.0,0.0,Other made-up textiles,111548.0
2026-05,PE,27,8381.0,90260.0,Mineral fuels & oils,98641.0
2026-05,BC,50,89669.0,7072.0,Silk,96741.0
2026-05,NS,57,95001.0,491.0,Carpets,95492.0
2026-05,MB,67,93857.0,605.0,Feathers & artificial flowers,94462.0
2026-05,PE,05,0.0,92431.0,Other animal products,92431.0
2026-05,MB,45,90802.0,0.0,Cork,90802.0
2026-05,MB,51,90584.0,0.0,Wool,90584.0
2026-05,ZZ,46,0.0,90298.0,Basketware,90298.0
2026-05,NB,81,86599.0,0.0,Other base metals,86599.0
2026-05,YT,01,85000.0,0.0,Live animals,85000.0
2026-05,YT,05,0.0,84289.0,Other animal products,84289.0
2026-05,NB,41,75029.0,0.0,Raw hides & skins,75029.0
2026-05,AB,80,19606.0,55110.0,Tin,74716.0
2026-05,AB,78,19177.0,54141.0,Lead,73318.0
2026-05,NS,96,72478.0,502.0,Miscellaneous manufactures,72980.0
2026-05,PE,83,0.0,72823.0,Miscellaneous metal articles,72823.0
2026-05,PE,01,0.0,72115.0,Live animals,72115.0
2026-05,NS,52,71388.0,0.0,Cotton,71388.0
2026-05,NS,46,71321.0,0.0,Basketware,71321.0
2026-05,YT,12,0.0,71128.0,Oil seeds,71128.0
2026-05,NT,76,0.0,70617.0,Aluminium,70617.0
2026-05,AB,43,46307.0,24265.0,Furskins,70572.0
2026-05,SK,67,70168.0,0.0,Feathers & artificial flowers,70168.0
2026-05,AB,14,68867.0,0.0,Vegetable materials,68867.0
2026-05,SK,91,68824.0,0.0,Clocks & watches,68824.0
2026-05,MB,78,41752.0,26857.0,Lead,68609.0
2026-05,NS,80,0.0,64494.0,Tin,64494.0
2026-05,NB,09,57584.0,4813.0,"Coffee, tea & spices",62397.0
2026-05,NB,55,61873.0,0.0,Man-made staple fibres,61873.0
2026-05,NB,58,60701.0,0.0,Special woven fabrics,60701.0
2026-05,NS,41,60142.0,0.0,Raw hides & skins,60142.0
2026-05,PE,26,0.0,59921.0,"Ores, slag & ash",59921.0
2026-05,NL,97,0.0,58603.0,Works of art,58603.0
2026-05,SK,78,57839.0,0.0,Lead,57839.0
2026-05,NU,84,0.0,56787.0,Machinery & mechanical appliances,56787.0
2026-05,ZZ,16,0.0,56616.0,Prepared meat & fish,56616.0
2026-05,SK,43,0.0,55001.0,Furskins,55001.0
2026-05,SK,14,54372.0,0.0,Vegetable materials,54372.0
2026-05,NB,75,53736.0,0.0,Nickel,53736.0
2026-05,SK,58,50079.0,1388.0,Special woven fabrics,51467.0
2026-05,AB,79,50571.0,45.0,Zinc,50616.0
2026-05,PE,12,0.0,49128.0,Oil seeds,49128.0
2026-05,NB,71,47502.0,0.0,Precious metals & stones,47502.0
2026-05,ZZ,14,0.0,46926.0,Vegetable materials,46926.0
2026-05,MB,14,8622.0,37620.0,Vegetable materials,46242.0
2026-05,YT,38,45520.0,0.0,Misc chemical products,45520.0
2026-05,SK,53,0.0,44567.0,Vegetable textile fibres,44567.0
2026-05,ZZ,50,0.0,43775.0,Silk,43775.0
2026-05,PE,88,0.0,43448.0,Aircraft & spacecraft,43448.0
2026-05,NB,64,41684.0,0.0,Footwear,41684.0
2026-05,PE,82,2388.0,38382.0,Tools & cutlery,40770.0
2026-05,PE,19,0.0,39501.0,Prepared cereals,39501.0
2026-05,NL,20,0.0,39176.0,Prepared vegetables,39176.0
2026-05,YT,90,36168.0,0.0,Optical & medical instruments,36168.0
2026-05,NS,53,32966.0,800.0,Vegetable textile fibres,33766.0
2026-05,NB,51,6375.0,26976.0,Wool,33351.0
2026-05,SK,41,27192.0,5169.0,Raw hides & skins,32361.0
2026-05,PE,40,1757.0,29537.0,Rubber,31294.0
2026-05,NB,13,31030.0,0.0,Resins & gums,31030.0
2026-05,NS,79,29964.0,0.0,Zinc,29964.0
2026-05,NB,26,29235.0,0.0,"Ores, slag & ash",29235.0
2026-05,PE,63,173.0,28643.0,Other made-up textiles,28816.0
2026-05,YT,73,0.0,28434.0,Articles of iron & steel,28434.0
2026-05,SK,52,28358.0,0.0,Cotton,28358.0
2026-05,NL,05,0.0,27453.0,Other animal products,27453.0
2026-05,NL,74,27031.0,0.0,Copper,27031.0
2026-05,YT,99,0.0,25915.0,Confidential / low-value (CA),25915.0
2026-05,ZZ,78,0.0,25494.0,Lead,25494.0
2026-05,NU,97,0.0,23450.0,Works of art,23450.0
2026-05,PE,94,0.0,23434.0,Furniture,23434.0
2026-05,NB,36,4079.0,18917.0,Explosives,22996.0
2026-05,PE,59,21186.0,0.0,Coated textiles,21186.0
2026-05,NB,66,20523.0,0.0,Umbrellas,20523.0
2026-05,NS,55,20288.0,0.0,Man-made staple fibres,20288.0
2026-05,PE,70,11428.0,8697.0,Glass,20125.0
2026-05,SK,45,19511.0,0.0,Cork,19511.0
2026-05,NU,85,0.0,18790.0,Electrical equipment,18790.0
2026-05,NB,79,7786.0,10197.0,Zinc,17983.0
2026-05,NS,04,0.0,17896.0,Dairy products,17896.0
2026-05,ZZ,80,0.0,17409.0,Tin,17409.0
2026-05,AB,51,6453.0,9147.0,Wool,15600.0
2026-05,NL,36,15136.0,0.0,Explosives,15136.0
2026-05,NB,97,11613.0,3462.0,Works of art,15075.0
